titulo;descripcion;categoria;latitud;longitud;fecha_hecho
46043-Accidente de tránsito con víctima fatal;En La Capital, Santa Fe, ocurrió un hecho vial de tipo 'Vuelco-Despistes' en un lugar tipo 'Autopista Provincial'.La víctima fue un hombre de entre 20-24 años de edad, que se movilizaba en un automóvil.;Accidente de tránsito;-31.6625755;-60.761721;25/3/2023 06:20:00
46044-Accidente de tránsito con víctima fatal;En La Capital, Santa Fe, ocurrió un hecho vial de tipo 'Vuelco-Despistes' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 70-74 años de edad, que se movilizaba en una camioneta.;Accidente de tránsito;-31.530224440714;-60.745082471303;18/3/2023 09:00:00
46045-Accidente de tránsito con víctima fatal;En Constitución, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 25-29 años de edad, que se movilizaba en un automóvil.;Accidente de tránsito;-33.239397985507;-60.32072821647;24/3/2023 05:55:00
46046-Accidente de tránsito con víctima fatal;En Castellanos, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 40-44 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-31.232349509947;-61.503016614124;26/3/2023 21:25:00
46047-Accidente de tránsito con víctima fatal;En San Justo, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Ruta Nacional'.La víctima fue un hombre de entre 60-64 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-30.6718444;-60.5042105;17/3/2023 07:00:00
46048-Accidente de tránsito con víctima fatal;En Rosario, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 40-44 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-33.027633895645;-60.602410831769;30/3/2023 11:50:00
46050-Accidente de tránsito con víctima fatal;En General Obligado, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Ruta Nacional'.La víctima fue un hombre de entre 15-19 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-28.2211282;-59.2649804;10/3/2023 22:45:00
46051-Accidente de tránsito con víctima fatal;En Rosario, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-persona' en un lugar tipo 'Ruta Provincial'.La víctima fue un hombre.;Accidente de tránsito;-32.993250993543;-60.620695995456;2/3/2023 00:55:00
46052-Accidente de tránsito con víctima fatal;En Rosario, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Ruta Provincial'.La víctima fue una mujer de entre 70-74 años de edad, que se movilizaba en un automóvil.;Accidente de tránsito;-32.999003996606;-60.617753025432;20/3/2023 10:35:00
46053-Accidente de tránsito con víctima fatal;En Rosario, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 30-34 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-32.955862005686;-60.64925096028;24/3/2023 06:00:00
46054-Accidente de tránsito con víctima fatal;En Rosario, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Ruta Provincial'.La víctima fue una mujer de entre 35-39 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-32.959243;-60.683476;10/3/2023 21:30:00
46055-Accidente de tránsito con víctima fatal;En Rosario, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 75-79 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-32.956539012006;-60.699208025215;11/3/2023 12:15:00
46056-Accidente de tránsito con víctima fatal;En La Capital, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-objeto' en un lugar tipo 'Ruta Provincial'.La víctima fue un hombre de entre 25-29 años de edad, que se movilizaba en un automóvil.;Accidente de tránsito;-31.2658755;-60.7639363;18/3/2023 06:50:00
46057-Accidente de tránsito con víctima fatal;En La Capital, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Ruta Provincial'.La víctima fue un hombre de entre 30-34 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-31.6068216;-60.5676125;15/3/2023 07:40:00
46067-Accidente de tránsito con víctima fatal;En Río Chico, Santa Cruz, ocurrió un hecho vial de tipo 'Vuelco-Despistes' en un lugar tipo 'Calle'.La víctima fue una mujer de entre 20-24 años de edad, que se movilizaba en un automóvil.;Accidente de tránsito;-48.7494651;-70.2519879;6/8/2023 01:45:00
46068-Accidente de tránsito con víctima fatal;En San Lorenzo, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Ruta Provincial'.La víctima fue un hombre de entre 65-69 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-32.714245;-60.733876;13/4/2023 10:55:00
46069-Accidente de tránsito con víctima fatal;En Belgrano, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-objeto' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 15-19 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-32.789836704167;-61.6044295121;20/4/2023 17:45:00
46070-Accidente de tránsito con víctima fatal;En Caseros, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Ruta Nacional'.La víctima fue un hombre de entre 55-59 años de edad, que se movilizaba en un automóvil.;Accidente de tránsito;-33.146233;-61.277154;14/4/2023 20:00:00
46071-Accidente de tránsito con víctima fatal;En Rosario, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-persona' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 40-44 años de edad.;Accidente de tránsito;-32.948242093613;-60.702556700141;30/4/2023 20:00:00
46072-Accidente de tránsito con víctima fatal;En Vera, Santa Fe, ocurrió un hecho vial de tipo 'Vuelco-Despistes' en un lugar tipo 'Ruta Nacional'.La víctima fue un hombre de entre 25-29 años de edad, que se movilizaba en un automóvil.;Accidente de tránsito;-29.8871434;-60.2854083;3/4/2023 07:20:00
46073-Accidente de tránsito con víctima fatal;En San Jerónimo, Santa Fe, ocurrió un hecho vial de tipo 'Vuelco-Despistes' en un lugar tipo 'Ruta Provincial'.La víctima fue un hombre de entre 55-59 años de edad, que se movilizaba en un automóvil.;Accidente de tránsito;-32.030256;-61.221096;20/4/2023 17:15:00
46074-Accidente de tránsito con víctima fatal;En Rosario, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 45-49 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-32.9951683999;-60.68898830533;23/4/2023 04:10:00
46075-Accidente de tránsito con víctima fatal;En La Capital, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-objeto' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 15-19 años de edad, que se movilizaba en un automóvil.;Accidente de tránsito;-31.626289906738;-60.679011997152;22/4/2023 05:20:00
46078-Accidente de tránsito con víctima fatal;En Rosario, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Ruta Provincial'.La víctima fue un hombre de entre 60-64 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-33.851149335171;-61.790278484207;14/4/2023 15:50:00
46079-Accidente de tránsito con víctima fatal;En La Capital, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 35-39 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-31.620126986699;-60.713503025804;3/4/2023 02:30:00
46082-Accidente de tránsito con víctima fatal;En Rosario, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 40-44 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-33.014413496952;-60.615692585993;25/4/2023 06:00:00
46083-Accidente de tránsito con víctima fatal;En San Jerónimo, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Autopista Provincial'.La víctima fue un hombre de entre 30-34 años de edad, que se movilizaba en un automóvil.;Accidente de tránsito;-32.0783079;-60.9775228;15/4/2023 23:40:00
46084-Accidente de tránsito con víctima fatal;En San Lorenzo, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 20-24 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-32.742205407816;-60.734071210369;10/4/2023 15:15:00
46085-Accidente de tránsito con víctima fatal;En Rosario, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Ruta Nacional'.La víctima fue un hombre de entre 65-69 años de edad, que se movilizaba en un automóvil.;Accidente de tránsito;-33.01968;-60.87955;25/4/2023 23:00:00
46086-Accidente de tránsito con víctima fatal;En Rosario, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Autopista Provincial'.La víctima fue un hombre de entre 30-34 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-32.843772598712;-60.739993809024;27/4/2023 20:50:00
46088-Accidente de tránsito con víctima fatal;En Castellanos, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 20-24 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-31.242625010778;-61.488131024636;3/4/2023 13:50:00
46089-Accidente de tránsito con víctima fatal;En General López, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Ruta Provincial'.La víctima fue una mujer de entre 50-54 años de edad, que se movilizaba en un automóvil.;Accidente de tránsito;-33.7209916;-61.9880413;22/4/2023 00:15:00
46090-Accidente de tránsito con víctima fatal;En La Capital, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Calle'.La víctima fue una mujer de entre 10-14 años de edad, que se movilizaba en un automóvil.;Accidente de tránsito;-31.605539792965;-60.703183813348;3/4/2023 10:20:00
46092-Accidente de tránsito con víctima fatal;En Rosario, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 35-39 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-33.000854665255;-60.775264720984;26/4/2023 20:30:00
46093-Accidente de tránsito con víctima fatal;En Rosario, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-persona' en un lugar tipo 'Calle'.La víctima fue un hombre.;Accidente de tránsito;-33.0249421;-60.6331479;8/4/2023 14:10:00
46099-Accidente de tránsito con víctima fatal;En Castellanos, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Calle'.La víctima fue una mujer de entre 20-24 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-31.254079593929;-61.488792440616;14/5/2023 16:15:00
46101-Accidente de tránsito con víctima fatal;En Garay, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-persona' en un lugar tipo 'Calle'.La víctima fue una mujer de entre 4 o menos años de edad.;Accidente de tránsito;-31.104948412417;-60.09219046365;16/5/2023 13:00:00
46102-Accidente de tránsito con víctima fatal;En Rosario, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-persona' en un lugar tipo 'Calle'.La víctima fue un hombre.;Accidente de tránsito;-32.909572002436;-60.704833497622;10/5/2023 23:10:00
46105-Accidente de tránsito con víctima fatal;En Castellanos, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-persona' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 40-44 años de edad.;Accidente de tránsito;-31.209575418015;-61.72474603249;17/5/2023 11:40:00
46106-Accidente de tránsito con víctima fatal;En Constitución, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Calle'.La víctima fue una mujer de entre 25-29 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-33.236557316611;-60.33664972537;12/5/2023 13:55:00
46107-Accidente de tránsito con víctima fatal;En Rosario, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Ruta Provincial'.La víctima fue una mujer, que se movilizaba en una motocicleta.;Accidente de tránsito;-33.017404998195;-60.633331002031;29/5/2023 13:30:00
46108-Accidente de tránsito con víctima fatal;En Rosario, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 40-44 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-32.974249889596;-60.673905993194;21/5/2023 06:30:00
46110-Accidente de tránsito con víctima fatal;En Castellanos, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Calle'.La víctima fue una mujer de entre 30-34 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-31.440432980396;-62.06517619177;3/5/2023 11:11:00
46111-Accidente de tránsito con víctima fatal;En General López, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Ruta Nacional'.La víctima fue una mujer, que se movilizaba en una camioneta.;Accidente de tránsito;-33.6994363;-61.6166798;19/5/2023 15:25:00
46112-Accidente de tránsito con víctima fatal;En Las Colonias, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Ruta Provincial'.La víctima fue una mujer de entre 45-49 años de edad, que se movilizaba en un automóvil.;Accidente de tránsito;-31.120443;-60.888235;15/5/2023 14:45:00
46114-Accidente de tránsito con víctima fatal;En San Lorenzo, Santa Fe, ocurrió un hecho vial de tipo 'Vuelco-Despistes' en un lugar tipo 'Ruta Nacional'.La víctima fue una mujer, que se movilizaba en un automóvil.;Accidente de tránsito;-33.015615;-61.04348;20/5/2023 07:45:00
46130-Accidente de tránsito con víctima fatal;En Iriondo, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 15-19 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-32.822150198194;-61.392317740895;1/6/2023 19:40:00
46131-Accidente de tránsito con víctima fatal;En Rosario, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-objeto' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 35-39 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-32.941140994868;-60.659758011186;3/6/2023 03:40:00
46132-Accidente de tránsito con víctima fatal;En La Capital, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-objeto' en un lugar tipo 'Ruta Nacional'.La víctima fue un hombre de entre 20-24 años de edad, que se movilizaba en un automóvil.;Accidente de tránsito;-31.1840518;-60.7487257;30/6/2023 07:10:00
46133-Accidente de tránsito con víctima fatal;En Castellanos, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-objeto' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 15-19 años de edad, que se movilizaba en un automóvil.;Accidente de tránsito;-31.287213005725;-61.514205532854;26/6/2023 08:30:00
46134-Accidente de tránsito con víctima fatal;En Castellanos, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 60-64 años de edad, que se movilizaba en una camioneta.;Accidente de tránsito;-31.257628282186;-61.496408824574;3/6/2023 11:50:00
46135-Accidente de tránsito con víctima fatal;En Rosario, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 30-34 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-33.026039992937;-60.648223003674;17/6/2023 19:05:00
46136-Accidente de tránsito con víctima fatal;En Constitución, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Ruta Provincial'.La víctima fue un hombre de entre 60-64 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-33.236371992732;-60.355540272014;30/6/2023 17:50:00
46138-Accidente de tránsito con víctima fatal;En San Jerónimo, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Ruta Provincial'.La víctima fue un hombre de entre 20-24 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-32.36499;-61.337228;2/6/2023 19:00:00
46139-Accidente de tránsito con víctima fatal;En Rosario, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 20-24 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-32.869419983062;-60.699959965749;2/6/2023 00:50:00
46140-Accidente de tránsito con víctima fatal;En General Obligado, Santa Fe, ocurrió un hecho vial de tipo 'Vuelco-Despistes' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 60-64 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-28.353888;-59.2551324;24/6/2023 15:25:00
46142-Accidente de tránsito con víctima fatal;En San Lorenzo, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Ruta Nacional'.La víctima fue un hombre de entre 40-44 años de edad, que se movilizaba en un camión.;Accidente de tránsito;-32.7458237;-60.7343289;27/6/2023 20:30:00
46143-Accidente de tránsito con víctima fatal;En Belgrano, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Ruta Nacional'.La víctima fue un hombre de entre 35-39 años de edad, que se movilizaba en un automóvil.;Accidente de tránsito;-32.4734038;-61.5881242;2/6/2023 15:25:00
46144-Accidente de tránsito con víctima fatal;En San Lorenzo, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-objeto' en un lugar tipo 'Calle'.La víctima fue una persona, que se movilizaba en una motocicleta.;Accidente de tránsito;-33.313956822505;-61.053238430409;7/6/2023 19:05:00
46146-Accidente de tránsito con víctima fatal;En Rosario, Santa Fe, ocurrió un hecho vial de tipo 'Vuelco-Despistes' en un lugar tipo 'Ruta Nacional'.La víctima fue una mujer de entre 30-34 años de edad, que se movilizaba en un automóvil.;Accidente de tránsito;-33.058226;-60.6196021;16/6/2023 19:05:00
46147-Accidente de tránsito con víctima fatal;En La Capital, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 40-44 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-31.563066953558;-60.755812106552;3/6/2023 14:20:00
46148-Accidente de tránsito con víctima fatal;En San Lorenzo, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Calle'.La víctima fue un hombre, que se movilizaba en una motocicleta.;Accidente de tránsito;-32.74870201142;-60.737304026604;4/6/2023 02:10:00
46149-Accidente de tránsito con víctima fatal;En Rosario, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 25-29 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-32.999456493649;-60.677923523205;30/6/2023 00:05:00
46151-Accidente de tránsito con víctima fatal;En Castellanos, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 40-44 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-31.25134311209;-61.466640830723;5/6/2023 08:00:00
46152-Accidente de tránsito con víctima fatal;En Rosario, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 25-29 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-32.920386019591;-60.719307996668;4/6/2023 01:00:00
46154-Accidente de tránsito con víctima fatal;En Castellanos, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Ruta Provincial'.La víctima fue un hombre de entre 15-19 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-31.126332;-61.45216;17/6/2023 05:50:00
46155-Accidente de tránsito con víctima fatal;En San Jerónimo, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Ruta Nacional'.La víctima fue una mujer de entre 40-44 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-31.992880488743;-60.930321403281;21/6/2023 17:30:00
46156-Accidente de tránsito con víctima fatal;En Las Colonias, Santa Fe, ocurrió un hecho vial de tipo 'Vuelco-Despistes' en un lugar tipo 'Ruta Provincial'.La víctima fue un hombre, que se movilizaba en un automóvil.;Accidente de tránsito;-30.533197604524;-61.023485993461;11/6/2023 04:00:00
46157-Accidente de tránsito con víctima fatal;En San Jerónimo, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-persona' en un lugar tipo 'Ruta Nacional'.La víctima fue una mujer de entre 20-24 años de edad.;Accidente de tránsito;-31.870302;-60.8888031;11/6/2023 02:55:00
46158-Accidente de tránsito con víctima fatal;En La Capital, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Ruta Provincial'.La víctima fue un hombre, que se movilizaba en un automóvil.;Accidente de tránsito;-31.3071898;-60.6595177;26/6/2023 00:30:00
46159-Accidente de tránsito con víctima fatal;En Las Colonias, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-objeto' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 30-34 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-31.432059501033;-60.925215315505;20/6/2023 22:30:00
46161-Accidente de tránsito con víctima fatal;En Castellanos, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Ruta Provincial'.La víctima fue un hombre de entre 65-69 años de edad, que se movilizaba en un automóvil.;Accidente de tránsito;-31.2129435;-61.6147951;9/7/2023 02:30:00
46162-Accidente de tránsito con víctima fatal;En General Obligado, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Ruta Nacional'.La víctima fue un hombre de entre 50-54 años de edad, que se movilizaba en un automóvil.;Accidente de tránsito;-28.9397458;-59.5631978;7/7/2023 08:30:00
46163-Accidente de tránsito con víctima fatal;En San Martín, Santa Fe, ocurrió un hecho vial de tipo 'Vuelco-Despistes' en un lugar tipo 'Ruta Provincial'.La víctima fue un hombre de entre 40-44 años de edad, que se movilizaba en un automóvil.;Accidente de tránsito;-32.198349;-61.701424;23/7/2023 07:50:00
46164-Accidente de tránsito con víctima fatal;En Castellanos, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 25-29 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-31.249206984066;-61.495323032837;18/7/2023 05:50:00
46165-Accidente de tránsito con víctima fatal;En San Cristóbal, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Ruta Provincial'.La víctima fue un hombre de entre 10-14 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-29.8846033;-61.9482472;23/7/2023 23:15:00
46166-Accidente de tránsito con víctima fatal;En San Martín, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Ruta Nacional'.La víctima fue un hombre de entre 30-34 años de edad, que se movilizaba en un automóvil.;Accidente de tránsito;-32.01321;-62.062371;28/7/2023 16:45:00
46167-Accidente de tránsito con víctima fatal;En Garay, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Ruta Provincial'.La víctima fue un hombre de entre 35-39 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-31.1998066;-60.1608496;9/7/2023 05:15:00
46169-Accidente de tránsito con víctima fatal;En La Capital, Santa Fe, ocurrió un hecho vial de tipo 'Vuelco-Despistes' en un lugar tipo 'Ruta Nacional'.La víctima fue un hombre de entre 25-29 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-31.6315161;-60.7144554;3/7/2023 23:20:00
46173-Accidente de tránsito con víctima fatal;En Las Colonias, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-persona' en un lugar tipo 'Calle'.La víctima fue una mujer de entre 60-64 años de edad.;Accidente de tránsito;-30.983841796864;-61.021366892858;21/7/2023 21:50:00
46174-Accidente de tránsito con víctima fatal;En 9 de Julio, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Ruta Provincial'.La víctima fue una mujer de entre 10-14 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-29.2371611;-61.7714709;30/7/2023 19:58:00
46175-Accidente de tránsito con víctima fatal;En Rosario, Santa Fe, ocurrió un hecho vial de tipo 'Vuelco-Despistes' en un lugar tipo 'Ruta Provincial'.La víctima fue un hombre de entre 10-14 años de edad, que se movilizaba en un automóvil.;Accidente de tránsito;-33.01233938746;-60.617362607848;23/7/2023 04:40:00
46176-Accidente de tránsito con víctima fatal;En General López, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Calle'.La víctima fue una mujer, que se movilizaba en una motocicleta.;Accidente de tránsito;-33.745815518194;-61.955748434158;30/7/2023 07:00:00
46178-Accidente de tránsito con víctima fatal;En Castellanos, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-objeto' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 45-49 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-31.423922517069;-62.059063437422;7/7/2023 02:20:00
46180-Accidente de tránsito con víctima fatal;En General López, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Ruta Provincial'.La víctima fue un hombre de entre 25-29 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-34.0049289;-61.6055592;28/7/2023 19:05:00
46184-Accidente de tránsito con víctima fatal;En San Cristóbal, Santa Fe, ocurrió un hecho vial de tipo 'Vuelco-Despistes' en un lugar tipo 'Ruta Provincial'.La víctima fue un hombre de entre 20-24 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-30.252328477582;-61.20880242428;23/7/2023 23:15:00
46185-Accidente de tránsito con víctima fatal;En San Jerónimo, Santa Fe, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Ruta Provincial'.La víctima fue una mujer de entre 80-84 años de edad, que se movilizaba en un automóvil.;Accidente de tránsito;-32.076216;-61.115836;30/7/2023 16:20:00
46193-Accidente de tránsito con víctima fatal;En Maracó, La Pampa, ocurrió un hecho vial de tipo 'Vuelco-Despistes' en un lugar tipo 'Ruta Nacional'.La víctima fue una mujer de entre 35-39 años de edad, que se movilizaba en una camioneta.;Accidente de tránsito;-35.670936;-63.7483929;14/2/2023 04:30:00
46194-Accidente de tránsito con víctima fatal;En General Güemes, Chaco, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Ruta Provincial'.La víctima fue un hombre de entre 30-34 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-25.922371250355;-60.264171781599;2/7/2023 22:00:00
46196-Accidente de tránsito con víctima fatal;En San Fernando, Chaco, ocurrió un hecho vial de tipo 'Colisión vehículo-vehículo' en un lugar tipo 'Calle'.La víctima fue un hombre de entre 50-54 años de edad, que se movilizaba en una motocicleta.;Accidente de tránsito;-27.424890042368;-59.016350011528;8/7/2023 16:10:00
